label,rep,seed,actual_seed,n_elig,rate_1yr,rate_3yr,rate_6yr,rate_9yr,gamma_loss,offense_loss,ci95_lo_1yr,ci95_hi_1yr,ci95_halfwidth_1yr,ci95_lo_3yr,ci95_hi_3yr,ci95_halfwidth_3yr,ci95_lo_6yr,ci95_hi_6yr,ci95_halfwidth_6yr,ci95_lo_9yr,ci95_hi_9yr,ci95_halfwidth_9yr,tier_3yr_Low,share_Low,tier_3yr_LowModerate,share_LowModerate,tier_3yr_Moderate,share_Moderate,tier_3yr_High,share_High,off_Violent_3yr,off_Violent_6yr,off_Violent_9yr,off_Drug_3yr,off_Drug_6yr,off_Drug_9yr,off_Property_3yr,off_Property_6yr,off_Property_9yr,off_Other(PublicOrder)_3yr,off_Other(PublicOrder)_6yr,off_Other(PublicOrder)_9yr
final,1,137,10137,9490,0.432,0.702,0.797,0.814,0.026329260971519688,0.017508005357063743,0.42220173229439,0.44213137391627194,0.009964820810940966,0.6928257850273081,0.7112256160409383,0.009199915506815093,0.7884104050072044,0.804605598124763,0.008097596558779285,0.8058456649719296,0.8215083873644818,0.007831361196276143,0.5248098515030786,0.2909378292939937,0.6969517608759989,0.35605900948366703,0.8284832451499118,0.23898840885142256,0.9057301293900185,0.11401475237091675,0.6484659386375455,0.7259490379615184,0.7425897035881436,0.7045130641330166,0.7961995249406176,0.8104513064133017,0.7559961624560282,0.8544931244003837,0.874000639590662,0.6719486081370449,0.7777301927194861,0.7948608137044968
final,1,251,10251,9360,0.433,0.705,0.8,0.817,0.029021012301837054,0.018865422274276927,0.42257813893612517,0.44264811606588184,0.010034988564878333,0.6961310590313493,0.7145978025077012,0.009233371738175955,0.7914488036524641,0.8076642783116734,0.00810773732960468,0.8090239675537793,0.8246902977537415,0.00783316509998111,0.5339698861549761,0.29091880341880344,0.7010804321728692,0.355982905982906,0.819400983459991,0.2389957264957265,0.9176029962546817,0.1141025641025641,0.650153217568948,0.7252298263534218,0.7431052093973443,0.6958211856171039,0.7944606413994169,0.8134110787172012,0.7631491895468078,0.8600727753886868,0.8762818392325504,0.6854803963808703,0.7884532529082292,0.8052563550193882
final,1,389,10389,9588,0.439,0.711,0.802,0.819,0.02836828602721074,0.01790132297224244,0.4289750849616019,0.44883774297333795,0.009931329005868017,0.7019414682942743,0.7200838495550111,0.009071190630368431,0.794159786650507,0.8101037366336974,0.007971974991595188,0.8111053141062037,0.8265198943834777,0.007707290138637024,0.5340501792114696,0.2909887359198999,0.6990917081746264,0.35596579057154776,0.8406809253601047,0.23894451397580307,0.9287020109689214,0.11410095953274926,0.669417225373904,0.7447137699845281,0.7576070139247034,0.7015558698727016,0.7967939651107968,0.8128241395568129,0.7634815515610217,0.8514664143803217,0.8666035950804163,0.6834959694526941,0.7882901994060246,0.810776410691557
final,1,503,10503,9467,0.431,0.702,0.8,0.817,0.026745909534319504,0.015507254336781804,0.4213409519370013,0.44129005226013374,0.009974550161566231,0.6926171846210499,0.7110428237988987,0.009212819588924392,0.7916498608043228,0.8077688856775105,0.008059512436593863,0.8085956877239209,0.8241886257630664,0.00779646901957276,0.5221496005809731,0.29090524981514737,0.7000889943636903,0.3560790113024189,0.8236074270557029,0.23893524875884653,0.9111111111111111,0.1140804901235872,0.668898043254377,0.743048403707518,0.761071060762101,0.7022094140249759,0.7977905859750241,0.8126801152737753,0.747741935483871,0.8493548387096774,0.8651612903225806,0.6683738796414853,0.7831839521980367,0.8015364916773368
final,1,617,10617,9461,0.425,0.698,0.797,0.814,0.03037902334270071,0.015155743434030847,0.4152896815165663,0.43520966545612905,0.009959991969781368,0.688266898791768,0.7067740493842691,0.009253575296250593,0.7885158213040501,0.8047323530763856,0.008108265886167754,0.80557563338521,0.8212705676119625,0.00784746711337625,0.5201598256447512,0.29098403974209913,0.6834916864608076,0.35598773913962584,0.8283945157010173,0.2389810802240778,0.9202965708989805,0.11404714089419724,0.6504447933019362,0.7336473050758765,0.7488226059654631,0.6989918386941911,0.7940470475276045,0.8094095055208833,0.7552133461661854,0.8572345203721528,0.8742380494064806,0.6582978723404256,0.7702127659574468,0.7893617021276595
final,1,743,10743,9333,0.437,0.706,0.805,0.819,0.02274432340105687,0.017128697347905092,0.4272294844183666,0.44735337237980377,0.01006194398071858,0.6964468136891026,0.7149342683247554,0.009243727317826411,0.7966123305856817,0.8126943540216699,0.008041011717994095,0.8111965263021627,0.8268136547851977,0.007808564241517546,0.5211786372007366,0.29090324654451943,0.6990671080349082,0.3560484303010822,0.8381165919282512,0.23893710489660344,0.92018779342723,0.11411121825779492,0.6716572018585442,0.752194114610222,0.7620030975735673,0.6968658178256611,0.8006856023506367,0.8148873653281097,0.7577557755775578,0.8567656765676568,0.8732673267326733,0.6742685025817556,0.7844234079173839,0.7999139414802066
final,1,863,10863,9494,0.435,0.701,0.795,0.812,0.026355748100461453,0.017377593709205618,0.42496240045373757,0.44490276975503906,0.009970184650650749,0.6917859060826111,0.710200161994161,0.00920712795577494,0.7867896204233895,0.8030285968018798,0.008119488189245128,0.8035734032332303,0.8193049568354404,0.007865776801105007,0.5101375814627082,0.2909205814198441,0.7091715976331361,0.356014324836739,0.8153371529308066,0.23899304824099432,0.9233610341643582,0.11407204550242259,0.6557544757033248,0.7365728900255755,0.7549872122762148,0.6938369781312127,0.7857852882703777,0.8036779324055666,0.7546925566343042,0.8504854368932039,0.8644012944983819,0.6754205990972507,0.7792367665162084,0.7964710709889208
final,1,971,10971,9484,0.432,0.705,0.794,0.813,0.027332790451324553,0.018740096220379938,0.42215580320405266,0.4420915088505668,0.009967852823257073,0.6958230568488464,0.7141753562781181,0.009176149714635873,0.7862451704128328,0.8025083349155024,0.008131582251334812,0.804866629385728,0.8205653972197752,0.007849383917023611,0.5139543312794491,0.2909110080134964,0.7046800947867299,0.35596794601433995,0.8310542567269519,0.23903416280050613,0.9297597042513863,0.11408688317165752,0.6640986132511556,0.7360041088854649,0.7473035439137135,0.7041216879293425,0.7841020608439647,0.8007850834151129,0.7549857549857549,0.8524849635960747,0.8714783159227604,0.6726495726495727,0.773931623931624,0.7987179487179488
final,1,1087,11087,9474,0.434,0.704,0.801,0.818,0.026686938586531747,0.01558526074459926,0.4244992585189812,0.44445824758662844,0.00997949453382363,0.6945460077629296,0.7129307325109319,0.009192362374001117,0.7926598411247504,0.8087429086321142,0.008041533753681884,0.8097016711205971,0.8252530215174398,0.007775675198421372,0.5246734397677794,0.2909014143972979,0.7053068485028164,0.3560270213215115,0.8184628975265018,0.23896981211737386,0.9158186864014801,0.11410175216381677,0.675064267352185,0.7460154241645244,0.7588688946015424,0.6991279069767442,0.7999031007751938,0.8158914728682171,0.7509457755359394,0.8448928121059268,0.8619167717528373,0.6672481465329263,0.7871783689489752,0.8076755342346271
final,2,42,20042,9382,0.429,0.701,0.797,0.812,0.028364870227354635,0.018281978569771234,0.41881646602055733,0.4388414769815917,0.010012505480517186,0.6920010729503753,0.710520103200733,0.009259515125178863,0.7887989668813558,0.8050742559524922,0.0081376445355682,0.8043798757058089,0.8201778624090128,0.007898993351601935,0.5117216117216117,0.2909827328927734,0.7035928143712575,0.35600085269665316,0.8229259589652096,0.23896823704966957,0.9233644859813084,0.11404817736090386,0.6541916167664671,0.7380239520958084,0.7504990019960079,0.71435429668747,0.8017282765242438,0.8161305808929429,0.7628765792031098,0.8616780045351474,0.876255264010366,0.6458333333333334,0.7558876811594203,0.7758152173913043
final,2,137,20137,9382,0.428,0.704,0.801,0.818,0.027313857984126225,0.016872169183040575,0.41796661435271587,0.4379866333560458,0.010010009501664974,0.6942585307491015,0.7127374705471489,0.009239469899023689,0.7930169211105381,0.8091666912785737,0.008074885084017769,0.8100111397654123,0.8256271177564279,0.007807988995507831,0.5249084249084249,0.2909827328927734,0.7047904191616766,0.35600085269665316,0.8175735950044603,0.23896823704966957,0.9168224299065421,0.11404817736090386,0.6601583113456464,0.7403693931398417,0.7551451187335092,0.6936333173767353,0.7893729056965055,0.8075634274772618,0.7692307692307693,0.8669007341206512,0.8815831471433131,0.6582781456953642,0.7721854304635761,0.7920529801324503
final,2,251,20251,9473,0.424,0.699,0.793,0.811,0.027347985488777034,0.01903627616467571,0.41412799355461244,0.43402816851524845,0.009950087480318004,0.6898299295725268,0.70829849329781,0.009234281862641636,0.7847135424183822,0.8010301298194233,0.008158293700520569,0.8033545838478883,0.8191101833167335,0.007877799734422597,0.5119738751814223,0.290932122875541,0.694633857100504,0.3560646046658925,0.8250883392226148,0.23899503853056053,0.9268518518518518,0.11400823392800591,0.6503778337531486,0.7198992443324937,0.7355163727959698,0.6996619990342829,0.7885079671656204,0.8010622887493964,0.7481763399936568,0.8547415160164922,0.8778940691405012,0.6731448763250883,0.7751766784452296,0.7946113074204947
final,2,389,20389,9357,0.437,0.711,0.807,0.822,0.026378864278399403,0.018960141841235834,0.426976540463596,0.44707324582912367,0.010048352682763828,0.7020722112745512,0.7204325344525853,0.009180161589017022,0.7987588455812923,0.814754366735002,0.007997760576854862,0.8139597724268144,0.8294652802949409,0.007752753934063272,0.5308596620132255,0.2909052046596131,0.7045932152506754,0.3559901677888212,0.8363880196691998,0.23907235224965268,0.9306466729147141,0.11403227530191301,0.677703052250388,0.7537506466632178,0.7666839110191412,0.7170356111645814,0.8046198267564967,0.8195380173243504,0.7552948843271424,0.8576083414793092,0.8742261322906484,0.6754501537110232,0.7856829161176987,0.8001756697408872
final,2,503,20503,9394,0.441,0.712,0.808,0.825,0.026099530148468216,0.01822612830399285,0.4311178914981443,0.4511955111878513,0.010038809844853502,0.70227114324423,0.7205919107574464,0.009160383756608215,0.7996554823447967,0.8155921719676574,0.007968344811430383,0.81685360777201,0.8322316034535123,0.007688997840751166,0.5389681668496158,0.2909303810943155,0.7051435406698564,0.3559718969555035,0.8308103294746215,0.23908878007238663,0.9215686274509803,0.11400894187779434,0.6642599277978339,0.7457452294997421,0.7617328519855595,0.7174649250120948,0.8050314465408805,0.822447992259313,0.7583226632522407,0.8626760563380281,0.8796414852752881,0.6819787985865724,0.7875441696113075,0.8047703180212014
final,2,617,20617,9438,0.431,0.695,0.795,0.811,0.030279123772390084,0.015961150443019684,0.42064001781098076,0.4406158626096354,0.009987922399327331,0.6856964588596758,0.7042698375458899,0.009286689343107057,0.7870358696422698,0.8033150635909246,0.008139596974327423,0.8029518656088256,0.8187488839568099,0.007898509173992152,0.5178441369264385,0.2909514727696546,0.6845238095238095,0.35600762873490144,0.8204787234042553,0.23903369357914814,0.9172862453531598,0.11400720491629583,0.661025641025641,0.7343589743589743,0.7512820512820513,0.6859004187994416,0.7919962773382969,0.8078175895765473,0.7461157024793389,0.8499173553719008,0.8644628099173554,0.665514261019879,0.7783059636992221,0.7942955920484011
final,2,743,20743,9421,0.426,0.698,0.799,0.815,0.030683509575449044,0.014845095313097115,0.4165390014679473,0.43650892667972574,0.009984962605889214,0.6885577446201404,0.7070987723021175,0.009270513840988537,0.7910687138238437,0.807243728901984,0.008087507539070171,0.8065873836518195,0.822282601812976,0.007847609080578244,0.5191535935789857,0.2909457594735166,0.6914132379248659,0.3560131620847044,0.8161634103019538,0.23904044156671267,0.9264432029795159,0.11400063687506634,0.6599169262720664,0.7435098650051921,0.7570093457943925,0.700813786500718,0.7922450933460986,0.8051699377692676,0.7522668393782384,0.8578367875647669,0.8694948186528497,0.6544434857635893,0.7739430543572045,0.7976704055220017
final,2,863,20863,9443,0.433,0.704,0.803,0.819,0.028745164325866688,0.016171784542742346,0.4226321487969215,0.4426138187018878,0.009990834952483152,0.6946180829148745,0.7130313901111156,0.009206653598120562,0.7946694625385793,0.810718056608561,0.008024297034990857,0.8109094913335351,0.8264463843064247,0.007768446486444813,0.5260283946123043,0.2909033146245896,0.6989886972040452,0.35603092237636347,0.8218874612317235,0.23901302552155035,0.9257195914577531,0.11405273747749656,0.6659641728134879,0.7423603793466808,0.7507903055848262,0.6928537624230952,0.7946048272598202,0.8135352579271179,0.7589792060491494,0.8651543793320731,0.8796471329552615,0.6687333923826395,0.7736935341009743,0.7953941541186891
